Data os of Date,Zip Code,Program Type,Female Count,Female Percentage,Male Count,Male Percentage,Gender Nonconforming Count,Gender Nonconforming Percentage,American Indian or Alaskan Native Count,American Indian or Alaskan Native Percentage,Asian Count,Asian Percentage,Black or African American Count,Black or African American Percentage,Multi-race Count,Multi-race Percentage,Native Hawaiian or Other Pacific Islander Count,Native Hawaiian or Other Pacific Islander Percentage,White or Caucasian Count,White or Caucasian Percentage,Hispanic or Latinx Count,Hispanic or Latinx Percentage,Not Hispanic or Latinx Count,Not Hispanic or Latinx Percentage,Not Sure Count,Not Sure Percentage,X (Not Male Or Female) Count,X (Not Male Or Female) Percentage,Another Gender Count,Another Gender Percentage,Decline to Answer Count,Decline to Answer Percentage,Do not understand the question Count,Do not understand the question Percentage,Female Gender Identity Count,Female Gender Identity Percentage,Male Gender Identity Count,Male Gender Identity Percentage,Multi-Gender Identity Count,Multi-Gender Identity Percentage,Non-Binary (not Female or Male) Count,Non-Binary (not Female or Male) Percentage,Not Sure Gender Identity Count,Not Sure Gender Identity Percentage,Two Spirit (Native American/First Nations) Count,Two Spirit (Native American/First Nations) Percentage,Middle Eastern and North African Count,Middle Eastern and North African Percentage,Other Count,Other Percentage
07/16/2020,10303,Adult Literacy - BENL/ESOL,26,0.87,9,0.3,0,0,0,0,3,0.1,2,0.06,0,0,0,0,1,0.03,27,0.9,8,0.26,0,0,0,0,0,0,0,0,0,0,25,0.83,10,0.33,0,0,0,0,0,0,0,0,0,0,29,0.97
07/16/2020,10303,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,2,0.06,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10303,Adult Literacy - NDA (ABE/HSE/Spanish HSE),12,0.4,2,0.06,0,0,0,0,1,0.03,3,0.1,0,0,0,0,4,0.13,7,0.23,7,0.23,0,0,0,0,0,0,0,0,0,0,12,0.4,2,0.06,0,0,0,0,0,0,0,0,0,0,6,0.2
07/16/2020,10303,Beacon,39,1.3,55,1.84,0,0,0,0,4,0.13,60,2,5,0.16,1,0.03,6,0.2,29,0.97,65,2.17,0,0,0,0,0,0,6,0.2,0,0,15,0.5,36,1.2,0,0,0,0,0,0,0,0,0,0,18,0.6
07/16/2020,10303,COMPASS High School,11,0.36,4,0.13,0,0,0,0,0,0,9,0.3,1,0.03,0,0,2,0.06,6,0.2,9,0.3,0,0,0,0,0,0,0,0,0,0,10,0.33,4,0.13,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10303,COMPASS Middle School,293,9.81,236,7.9,0,0,6,0.2,29,0.97,265,8.87,32,1.07,0,0,96,3.21,219,7.33,312,10.45,2,0.06,0,0,0,0,1,0.03,0,0,7,0.23,4,0.13,0,0,0,0,0,0,0,0,6,0.2,97,3.24
07/16/2020,10303,Cornerstone,102,3.41,126,4.22,0,0,3,0.1,5,0.16,164,5.49,15,0.5,0,0,13,0.43,59,1.97,169,5.66,0,0,0,0,0,0,4,0.13,0,0,41,1.37,65,2.17,0,0,0,0,0,0,0,0,1,0.03,27,0.9
07/16/2020,10303,ESL Civics,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10304,Adolescent Literacy,18,0.6,5,0.16,0,0,0,0,0,0,21,0.7,0,0,0,0,0,0,6,0.2,17,0.56,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10304,Adult Literacy - ABE/HSE,13,0.43,9,0.3,0,0,0,0,1,0.03,4,0.13,0,0,0,0,3,0.1,14,0.46,8,0.26,0,0,0,0,0,0,3,0.1,0,0,11,0.36,8,0.26,0,0,0,0,0,0,0,0,1,0.03,13,0.43
07/16/2020,10304,Adult Literacy - ABE/HSE (Discretionary),1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10304,Adult Literacy - BENL/ESOL,21,0.7,8,0.26,0,0,0,0,6,0.2,0,0,0,0,0,0,4,0.13,18,0.6,11,0.36,0,0,0,0,0,0,2,0.06,0,0,21,0.7,6,0.2,0,0,0,0,0,0,0,0,2,0.06,17,0.56
07/16/2020,10304,Adult Literacy - BENL/ESOL (Discretionary),3,0.1,3,0.1,0,0,0,0,6,0.2,0,0,0,0,0,0,0,0,0,0,6,0.2,0,0,0,0,0,0,1,0.03,0,0,3,0.1,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10304,Adult Literacy - NDA (ABE/HSE/Spanish HSE),18,0.6,4,0.13,0,0,2,0.06,1,0.03,10,0.33,0,0,0,0,2,0.06,10,0.33,12,0.4,0,0,0,0,0,0,0,0,0,0,18,0.6,4,0.13,0,0,0,0,0,0,0,0,0,0,7,0.23
07/16/2020,10304,Beacon,200,6.69,294,9.84,0,0,1,0.03,21,0.7,294,9.84,16,0.53,0,0,55,1.84,128,4.28,366,12.25,0,0,0,0,0,0,20,0.66,0,0,59,1.97,113,3.78,0,0,0,0,0,0,0,0,0,0,107,3.58
07/16/2020,10304,COMPASS Explore,10,0.33,2,0.06,0,0,0,0,1,0.03,1,0.03,0,0,0,0,3,0.1,7,0.23,5,0.16,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,7,0.23
07/16/2020,10304,COMPASS High School,10,0.33,6,0.2,0,0,1,0.03,1,0.03,9,0.3,0,0,0,0,2,0.06,4,0.13,12,0.4,0,0,0,0,0,0,0,0,0,0,9,0.3,5,0.16,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10304,COMPASS Middle School,225,7.53,266,8.91,0,0,2,0.06,41,1.37,252,8.44,18,0.6,0,0,95,3.18,122,4.08,367,12.29,0,0,0,0,0,0,1,0.03,0,0,8,0.26,4,0.13,0,0,0,0,0,0,0,0,0,0,83,2.78
07/16/2020,10304,Cornerstone,204,6.83,368,12.32,1,0.03,7,0.23,2,0.06,383,12.82,32,1.07,2,0.06,19,0.63,194,6.49,378,12.66,0,0,0,0,0,0,26,0.87,0,0,83,2.78,204,6.83,2,0.06,0,0,0,0,0,0,3,0.1,124,4.15
07/16/2020,10304,ESL Civics,18,0.6,13,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,30,1,1,0.03,0,0,0,0,0,0,1,0.03,0,0,17,0.56,13,0.43,0,0,0,0,0,0,0,0,0,0,30,1
07/16/2020,10305,Adult Literacy - ABE/HSE,18,0.6,7,0.23,0,0,0,0,2,0.06,1,0.03,0,0,0,0,9,0.3,10,0.33,15,0.5,0,0,0,0,0,0,0,0,0,0,18,0.6,7,0.23,0,0,0,0,0,0,0,0,3,0.1,10,0.33
07/16/2020,10305,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10305,Adult Literacy - BENL/ESOL,22,0.73,9,0.3,0,0,0,0,5,0.16,0,0,0,0,0,0,8,0.26,18,0.6,13,0.43,0,0,0,0,0,0,3,0.1,0,0,20,0.66,8,0.26,0,0,0,0,0,0,0,0,1,0.03,17,0.56
07/16/2020,10305,Adult Literacy - BENL/ESOL (Discretionary),9,0.3,3,0.1,0,0,0,0,5,0.16,0,0,0,0,0,0,1,0.03,1,0.03,11,0.36,0,0,0,0,0,0,2,0.06,0,0,8,0.26,2,0.06,0,0,0,0,0,0,0,0,5,0.16,1,0.03
07/16/2020,10305,Adult Literacy - NDA (ABE/HSE/Spanish HSE),2,0.06,6,0.2,0,0,0,0,3,0.1,0,0,0,0,0,0,3,0.1,3,0.1,5,0.16,0,0,0,0,0,0,0,0,0,0,2,0.06,6,0.2,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10305,Beacon,124,4.15,131,4.38,0,0,1,0.03,39,1.3,35,1.17,6,0.2,1,0.03,123,4.12,81,2.71,174,5.82,0,0,0,0,0,0,7,0.23,0,0,38,1.27,50,1.67,0,0,0,0,0,0,0,0,0,0,50,1.67
07/16/2020,10305,COMPASS High School,1,0.03,4,0.13,0,0,0,0,0,0,0,0,2,0.06,0,0,3,0.1,1,0.03,4,0.13,0,0,0,0,0,0,0,0,0,0,2,0.06,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10305,COMPASS Middle School,70,2.34,77,2.57,0,0,0,0,22,0.73,17,0.56,9,0.3,0,0,62,2.07,55,1.84,92,3.08,0,0,0,0,0,0,1,0.03,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,37,1.23
07/16/2020,10305,Cornerstone,123,4.12,111,3.71,1,0.03,1,0.03,8,0.26,118,3.95,11,0.36,0,0,48,1.6,92,3.08,142,4.75,0,0,0,0,0,0,1,0.03,0,0,47,1.57,61,2.04,0,0,0,0,1,0.03,0,0,1,0.03,47,1.57
07/16/2020,10305,ESL Civics,13,0.43,11,0.36,0,0,0,0,2,0.06,0,0,0,0,0,0,2,0.06,20,0.66,4,0.13,0,0,0,0,0,0,0,0,0,0,13,0.43,11,0.36,0,0,0,0,0,0,0,0,0,0,20,0.66
07/16/2020,10306,Adult Literacy - ABE/HSE,16,0.53,14,0.46,0,0,0,0,0,0,3,0.1,0,0,0,0,16,0.53,12,0.4,18,0.6,0,0,0,0,0,0,1,0.03,1,0.03,15,0.5,13,0.43,0,0,0,0,0,0,0,0,2,0.06,9,0.3
07/16/2020,10306,Adult Literacy - BENL/ESOL,24,0.8,3,0.1,0,0,0,0,7,0.23,0,0,0,0,0,0,9,0.3,7,0.23,20,0.66,0,0,0,0,0,0,0,0,0,0,24,0.8,3,0.1,0,0,0,0,0,0,0,0,5,0.16,6,0.2
07/16/2020,10306,Adult Literacy - BENL/ESOL (Discretionary),5,0.16,0,0,0,0,0,0,5,0.16,0,0,0,0,0,0,0,0,0,0,5,0.16,0,0,0,0,0,0,1,0.03,0,0,4,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10306,Adult Literacy - NDA (ABE/HSE/Spanish HSE),3,0.1,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,3,0.1,2,0.06,0,0,0,0,0,0,0,0,0,0,3,0.1,2,0.06,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10306,Beacon,180,6.02,180,6.02,0,0,1,0.03,53,1.77,54,1.8,8,0.26,0,0,207,6.93,92,3.08,268,8.97,0,0,0,0,0,0,7,0.23,0,0,31,1.03,62,2.07,0,0,0,0,1,0.03,0,0,1,0.03,36,1.2
07/16/2020,10306,COMPASS High School,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10306,COMPASS Middle School,72,2.41,97,3.24,0,0,0,0,17,0.56,4,0.13,9,0.3,3,0.1,116,3.88,37,1.23,132,4.42,0,0,0,0,0,0,1,0.03,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,20,0.66
07/16/2020,10306,Cornerstone,61,2.04,88,2.94,1,0.03,2,0.06,8,0.26,88,2.94,8,0.26,0,0,21,0.7,54,1.8,96,3.21,1,0.03,0,0,0,0,4,0.13,0,0,18,0.6,26,0.87,0,0,0,0,0,0,0,0,0,0,23,0.77
07/16/2020,10306,ESL Civics,3,0.1,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10307,Adult Literacy - ABE/HSE,2,0.06,5,0.16,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2,1,0.03,6,0.2,0,0,0,0,0,0,1,0.03,0,0,1,0.03,5,0.16,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10307,Adult Literacy - BENL/ESOL,4,0.13,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13,1,0.03,0,0,0,0,0,0,0,0,0,0,4,0.13,1,0.03,0,0,0,0,0,0,0,0,1,0.03,4,0.13
07/16/2020,10307,Beacon,86,2.88,42,1.4,0,0,0,0,1,0.03,4,0.13,6,0.2,0,0,115,3.85,12,0.4,116,3.88,0,0,0,0,0,0,0,0,0,0,79,2.64,36,1.2,0,0,0,0,0,0,0,0,2,0.06,0,0
07/16/2020,10307,COMPASS Middle School,72,2.41,63,2.11,0,0,0,0,4,0.13,4,0.13,3,0.1,0,0,115,3.85,9,0.3,126,4.22,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,9,0.3
07/16/2020,10307,Cornerstone,0,0,3,0.1,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10307,ESL Civics,2,0.06,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,4,0.13
07/16/2020,10308,Adult Literacy - ABE/HSE,6,0.2,4,0.13,0,0,0,0,0,0,1,0.03,0,0,0,0,7,0.23,2,0.06,8,0.26,0,0,0,0,0,0,0,0,0,0,6,0.2,4,0.13,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10308,Adult Literacy - BENL/ESOL,5,0.16,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13,0,0,7,0.23,0,0,0,0,0,0,0,0,0,0,5,0.16,2,0.06,0,0,0,0,0,0,0,0,2,0.06,1,0.03
07/16/2020,10308,Beacon,54,1.8,37,1.23,0,0,1,0.03,4,0.13,1,0.03,1,0.03,0,0,77,2.57,6,0.2,85,2.84,0,0,0,0,0,0,1,0.03,0,0,35,1.17,21,0.7,0,0,0,0,0,0,0,0,1,0.03,6,0.2
07/16/2020,10308,Cornerstone,2,0.06,3,0.1,0,0,0,0,0,0,2,0.06,0,0,0,0,3,0.1,0,0,5,0.16,0,0,0,0,0,0,0,0,0,0,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10309,Adult Literacy - ABE/HSE,6,0.2,4,0.13,0,0,0,0,1,0.03,0,0,0,0,0,0,7,0.23,4,0.13,6,0.2,0,0,0,0,0,0,0,0,0,0,7,0.23,3,0.1,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10309,Adult Literacy - BENL/ESOL,7,0.23,2,0.06,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,3,0.1,6,0.2,0,0,0,0,0,0,0,0,0,0,7,0.23,2,0.06,0,0,0,0,0,0,0,0,3,0.1,3,0.1
07/16/2020,10309,Beacon,204,6.83,122,4.08,0,0,0,0,11,0.36,3,0.1,2,0.06,1,0.03,301,10.08,35,1.17,291,9.74,0,0,0,0,0,0,3,0.1,0,0,167,5.59,89,2.98,0,0,0,0,0,0,0,0,2,0.06,6,0.2
07/16/2020,10309,COMPASS Middle School,112,3.75,120,4.01,0,0,0,0,15,0.5,2,0.06,6,0.2,0,0,183,6.12,36,1.2,195,6.53,0,0,0,0,0,0,0,0,0,0,3,0.1,5,0.16,0,0,0,0,0,0,0,0,0,0,26,0.87
07/16/2020,10309,Cornerstone,2,0.06,5,0.16,0,0,0,0,0,0,3,0.1,0,0,0,0,1,0.03,3,0.1,4,0.13,0,0,0,0,0,0,0,0,0,0,2,0.06,4,0.13,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10309,ESL Civics,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10310,Adult Literacy - ABE/HSE,8,0.26,6,0.2,0,0,0,0,1,0.03,2,0.06,0,0,0,0,1,0.03,10,0.33,4,0.13,0,0,0,0,0,0,1,0.03,0,0,7,0.23,6,0.2,0,0,0,0,0,0,0,0,0,0,10,0.33
07/16/2020,10310,Adult Literacy - BENL/ESOL,39,1.3,6,0.2,0,0,0,0,5,0.16,1,0.03,0,0,0,0,1,0.03,30,1,15,0.5,0,0,0,0,0,0,3,0.1,0,0,35,1.17,7,0.23,0,0,0,0,0,0,0,0,6,0.2,32,1.07
07/16/2020,10310,Adult Literacy - NDA (ABE/HSE/Spanish HSE),2,0.06,5,0.16,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,5,0.16,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06,5,0.16,0,0,0,0,0,0,0,0,0,0,5,0.16
07/16/2020,10310,Beacon,122,4.08,149,4.99,0,0,3,0.1,9,0.3,173,5.79,10,0.33,0,0,22,0.73,89,2.98,182,6.09,0,0,0,0,0,0,12,0.4,0,0,27,0.9,61,2.04,1,0.03,0,0,0,0,0,0,0,0,54,1.8
07/16/2020,10310,COMPASS High School,12,0.4,4,0.13,0,0,1,0.03,2,0.06,6,0.2,1,0.03,0,0,1,0.03,7,0.23,9,0.3,0,0,0,0,0,0,0,0,0,0,13,0.43,3,0.1,0,0,0,0,0,0,0,0,0,0,5,0.16
07/16/2020,10310,COMPASS Middle School,116,3.88,133,4.45,0,0,1,0.03,13,0.43,69,2.31,11,0.36,3,0.1,74,2.47,118,3.95,130,4.35,0,0,0,0,0,0,0,0,0,0,3,0.1,4,0.13,0,0,0,0,0,0,0,0,0,0,78,2.61
07/16/2020,10310,Cornerstone,106,3.55,154,5.15,0,0,1,0.03,2,0.06,172,5.76,14,0.46,2,0.06,17,0.56,94,3.14,166,5.56,0,0,0,0,0,0,3,0.1,0,0,42,1.4,80,2.67,0,0,0,0,0,0,0,0,1,0.03,51,1.7
07/16/2020,10310,ESL Civics,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10312,Adult Literacy - ABE/HSE,23,0.77,14,0.46,0,0,0,0,3,0.1,1,0.03,0,0,0,0,23,0.77,12,0.4,25,0.83,0,0,0,0,0,0,2,0.06,0,0,21,0.7,14,0.46,0,0,0,0,0,0,0,0,1,0.03,9,0.3
07/16/2020,10312,Adult Literacy - BENL/ESOL,36,1.2,5,0.16,0,0,0,0,17,0.56,0,0,0,0,0,0,10,0.33,7,0.23,34,1.13,0,0,0,0,0,0,3,0.1,0,0,34,1.13,4,0.13,0,0,0,0,0,0,0,0,4,0.13,10,0.33
07/16/2020,10312,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10312,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10312,Beacon,370,12.39,240,8.03,0,0,1,0.03,22,0.73,9,0.3,14,0.46,0,0,539,18.05,65,2.17,547,18.32,2,0.06,0,0,0,0,5,0.16,0,0,293,9.81,179,5.99,0,0,0,0,0,0,0,0,6,0.2,21,0.7
07/16/2020,10312,COMPASS Middle School,185,6.19,187,6.26,0,0,0,0,38,1.27,9,0.3,14,0.46,1,0.03,279,9.34,72,2.41,299,10.01,0,0,0,0,0,0,1,0.03,0,0,1,0.03,2,0.06,0,0,0,0,2,0.06,0,0,0,0,31,1.03
07/16/2020,10312,Cornerstone,5,0.16,10,0.33,0,0,0,0,2,0.06,5,0.16,0,0,0,0,6,0.2,3,0.1,12,0.4,0,0,0,0,0,0,1,0.03,0,0,5,0.16,7,0.23,0,0,0,0,0,0,0,0,2,0.06,0,0
07/16/2020,10314,Adult Literacy - ABE/HSE,25,0.83,17,0.56,0,0,0,0,4,0.13,2,0.06,1,0.03,0,0,14,0.46,19,0.63,23,0.77,0,0,0,0,0,0,3,0.1,0,0,24,0.8,15,0.5,0,0,0,0,0,0,0,0,2,0.06,19,0.63
07/16/2020,10314,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10314,Adult Literacy - BENL/ESOL,106,3.55,25,0.83,0,0,1,0.03,55,1.84,0,0,0,0,0,0,25,0.83,38,1.27,93,3.11,0,0,0,0,0,0,5,0.16,0,0,98,3.28,28,0.93,0,0,0,0,0,0,0,0,11,0.36,39,1.3
07/16/2020,10314,Adult Literacy - BENL/ESOL (Discretionary),4,0.13,1,0.03,0,0,0,0,5,0.16,0,0,0,0,0,0,0,0,0,0,5,0.16,0,0,0,0,0,0,0,0,0,0,4,0.13,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10314,Adult Literacy - NDA (ABE/HSE/Spanish HSE),4,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,1,0.03,0,0,0,0,0,0,0,0,1,0.03,1,0.03
07/16/2020,10314,Beacon,71,2.37,92,3.08,0,0,1,0.03,21,0.7,23,0.77,2,0.06,0,0,82,2.74,40,1.33,123,4.12,0,0,0,0,0,0,6,0.2,1,0.03,45,1.5,56,1.87,0,0,0,0,0,0,0,0,3,0.1,31,1.03
07/16/2020,10314,COMPASS Explore,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10314,COMPASS High School,1,0.03,3,0.1,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,2,0.06,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10314,COMPASS Middle School,295,9.88,365,12.22,0,0,2,0.06,83,2.78,64,2.14,32,1.07,7,0.23,393,13.16,190,6.36,469,15.7,0,0,0,0,0,0,4,0.13,0,0,5,0.16,2,0.06,0,0,0,0,0,0,0,0,5,0.16,74,2.47
07/16/2020,10314,Cornerstone,123,4.12,123,4.12,0,0,1,0.03,7,0.23,141,4.72,17,0.56,1,0.03,45,1.5,73,2.44,173,5.79,0,0,0,0,0,0,5,0.16,0,0,46,1.54,70,2.34,0,0,0,0,0,0,0,0,4,0.13,30,1
07/16/2020,10314,ESL Civics,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10331,Adult Literacy - BENL/ESOL,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10377,Cornerstone,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10405,Cornerstone,0,0,3,0.1,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10415,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10426,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10431,Cornerstone,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10433,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10434,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10438,Beacon,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10450,Beacon,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10451,Adult Literacy - ABE/HSE,1,0.03,4,0.13,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,4,0.13,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,4,0.13,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10451,Adult Literacy - ABE/HSE (Discretionary),4,0.13,14,0.46,0,0,1,0.03,0,0,8,0.26,0,0,0,0,3,0.1,14,0.46,4,0.13,0,0,0,0,0,0,0,0,0,0,5,0.16,13,0.43,0,0,0,0,0,0,0,0,0,0,6,0.2
07/16/2020,10451,Adult Literacy - BENL/ESOL,140,4.68,56,1.87,0,0,0,0,2,0.06,2,0.06,0,0,0,0,2,0.06,163,5.45,33,1.1,0,0,0,0,0,0,2,0.06,0,0,138,4.62,56,1.87,0,0,0,0,0,0,0,0,4,0.13,186,6.23
07/16/2020,10451,Adult Literacy - BENL/ESOL (Discretionary),10,0.33,4,0.13,0,0,0,0,1,0.03,1,0.03,0,0,0,0,2,0.06,13,0.43,1,0.03,0,0,0,0,0,0,0,0,0,0,10,0.33,4,0.13,0,0,0,0,0,0,0,0,0,0,10,0.33
07/16/2020,10451,Adult Literacy - NDA (ABE/HSE/Spanish HSE),70,2.34,17,0.56,0,0,0,0,0,0,8,0.26,1,0.03,0,0,0,0,78,2.61,9,0.3,0,0,0,0,0,0,0,0,0,0,70,2.34,17,0.56,0,0,0,0,0,0,0,0,0,0,78,2.61
07/16/2020,10451,Beacon,126,4.22,182,6.09,0,0,4,0.13,1,0.03,134,4.48,7,0.23,1,0.03,15,0.5,191,6.39,117,3.91,0,0,0,0,0,0,49,1.64,0,0,46,1.54,78,2.61,0,0,0,0,0,0,0,0,1,0.03,145,4.85
